entity_name,source,instrument,record_date,amount_rs_cr,previous_amount_rs_cr,amount_raw_text,is_sublimit,rating_previous,rating_current,outlook_previous,outlook_current,action_type,is_confirmed_action,ambiguous,ambiguous_reason,provenance,row_seq,press_release_date,press_release_url,evidence_text,extracted_at
Bajaj Finance Limited,CRISIL,Cash Credit & Working Capital Demand Loan — Bank Of India,2026-07-29,390.0,,Rs.390 Crore,0,,Crisil AAA,,Stable,,0,0,"Facility-level breakdown from the annexure: a rated amount for this facility, not a rating action in itself.",bank_facility_annexure,,2026-07-29,https://www.crisilratings.com/mnt/winshare/Ratings/RatingList/RatingDocs/BajajFinanceLimited_July%2029_%202026_RR_401403.html,Cash Credit & Working Capital Demand Loan | 390 | Bank Of India | Crisil AAA/Stable,2026-09-09T17:05:39.585250+00:00
Bajaj Finance Limited,India Ratings,Line of Credit/OD — Punjab National Bank,2025-12-30,500.0,,INR 5000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,49,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Line of Credit/OD | Punjab National Bank | IND A1+ | rated amount 5000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-06-16,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,285,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-06-24,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,245,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-07-23,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,206,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-08-29,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,167,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-09-30,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,128,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-12-01,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,89,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Barclays Bank,2025-12-30,0.5,,INR 5 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,50,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Barclays Bank | IND A1+ | rated amount 5 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Deutsche Bank,2025-12-01,3300.0,,INR 33000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,90,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Deutsche Bank | IND A1+ | rated amount 33000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-06-16,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,286,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-06-24,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,246,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-07-23,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,207,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-08-29,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,168,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-09-30,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,129,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-12-01,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,91,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — RBL Bank,2025-12-30,700.0,,INR 7000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,51,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | RBL Bank | IND A1+ | rated amount 7000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-06-16,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,287,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-06-24,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,247,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-07-23,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,208,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-08-29,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,169,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-09-30,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,130,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-12-01,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,92,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Standard Chartered bank,2025-12-30,10.0,,INR 100 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,52,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Standard Chartered bank | IND A1+ | rated amount 100 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Short term loan — Union Bank of India,2025-12-01,500.0,,INR 5000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,93,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Short term loan | Union Bank of India | IND A1+ | rated amount 5000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
